,filename,width,height,class,xmin,ymin,xmax,ymax
6869,201701131.jpg,400,300,bucket,327.0,32.0,400.0,106.0
6870,201701131.jpg,400,300,box,38.0,50.0,145.0,106.0
6871,201701131.jpg,400,300,bottle,281.0,14.0,328.0,48.0
6872,201701131.jpg,400,300,bottle,271.0,5.0,314.0,26.0
6873,201701131.jpg,400,300,bottle,289.0,39.0,348.0,57.0
6874,201701261.jpg,400,300,plate,109.0,59.0,330.0,219.0
6875,201701263.jpg,400,300,tire,81.0,147.0,121.0,191.0
6876,201701263.jpg,400,300,tire,136.0,154.0,180.0,198.0
6877,201701263.jpg,400,300,tire,95.0,126.0,138.0,150.0
6878,201701263.jpg,400,300,tire,1.0,147.0,28.0,180.0
6879,201701263.jpg,400,300,tire,141.0,125.0,179.0,147.0
6880,201701263.jpg,400,300,tire,237.0,131.0,281.0,160.0
6881,201701263.jpg,400,300,tire,243.0,157.0,292.0,202.0
6882,201701263.jpg,400,300,tire,337.0,163.0,389.0,211.0
6883,201701264.jpg,400,300,tire,79.0,65.0,390.0,297.0
6884,201701266.jpg,400,300,bucket,99.0,38.0,272.0,206.0
6885,201701268.jpg,400,300,bowl,93.0,74.0,293.0,237.0
6886,201701268.jpg,400,300,plastic_bag,310.0,33.0,400.0,266.0
6887,201701269.jpg,400,300,bowl,119.0,69.0,300.0,228.0
6888,201701269.jpg,400,300,plastic_bag,333.0,120.0,400.0,209.0
6889,201702061.jpg,400,300,tire,90.0,148.0,328.0,252.0
6890,201702073.jpg,400,300,tire,113.0,127.0,311.0,231.0
6891,201702073.jpg,400,300,plastic_bag,118.0,55.0,248.0,125.0
6892,201702082.jpg,400,300,tire,6.0,114.0,132.0,218.0
6893,201702082.jpg,400,300,tire,126.0,108.0,241.0,190.0
6894,201702082.jpg,400,300,tire,235.0,106.0,336.0,180.0
6895,201702082.jpg,400,300,tire,335.0,133.0,400.0,198.0
6896,201702082.jpg,400,300,tire,323.0,114.0,400.0,144.0
6897,2017020910.jpg,400,300,bucket,158.0,55.0,302.0,221.0
6898,2017020910.jpg,400,300,box,267.0,1.0,400.0,213.0
6899,2017020910.jpg,400,300,bowl,162.0,230.0,225.0,298.0
6900,2017020910.jpg,400,300,plastic_bag,45.0,3.0,120.0,147.0
6901,2017020910.jpg,400,300,plastic_bag,1.0,33.0,54.0,130.0
6902,2017020911.jpg,400,300,bucket,113.0,100.0,203.0,192.0
6903,2017020911.jpg,400,300,bottle,118.0,170.0,148.0,203.0
6904,2017020911.jpg,400,300,bottle,60.0,194.0,117.0,258.0
6905,2017020911.jpg,400,300,bottle,143.0,214.0,190.0,261.0
6906,2017020911.jpg,400,300,bottle,279.0,118.0,324.0,170.0
6907,2017020911.jpg,400,300,plate,191.0,169.0,268.0,238.0
6908,2017020911.jpg,400,300,plate,87.0,255.0,141.0,299.0
6909,2017020911.jpg,400,300,plastic_bag,136.0,254.0,247.0,300.0
6910,2017020915.jpg,400,300,tire,119.0,180.0,202.0,235.0
6911,2017020915.jpg,400,300,tire,84.0,153.0,139.0,187.0
6912,2017020915.jpg,400,300,tire,177.0,147.0,234.0,180.0
6913,2017020915.jpg,400,300,tire,162.0,135.0,209.0,160.0
6914,2017020915.jpg,400,300,tire,209.0,131.0,253.0,152.0
6915,201702092.jpg,400,300,tire,200.0,110.0,380.0,181.0
6916,201702092.jpg,400,300,tire,150.0,160.0,320.0,223.0
6917,201702092.jpg,400,300,tire,167.0,209.0,322.0,276.0
6918,201702093.jpg,400,300,bucket,67.0,7.0,318.0,235.0
6919,201702094.jpg,400,300,bucket,157.0,107.0,231.0,184.0
6920,201702094.jpg,400,300,bucket,245.0,165.0,298.0,242.0
6921,201702094.jpg,400,300,bucket,150.0,174.0,235.0,273.0
6922,201702095.jpg,400,300,tire,137.0,106.0,290.0,257.0
6923,201702095.jpg,400,300,tire,226.0,90.0,325.0,212.0
6924,201702095.jpg,400,300,tire,271.0,75.0,377.0,151.0
6925,201702095.jpg,400,300,tire,98.0,78.0,227.0,196.0
6926,201702096.jpg,400,300,tire,43.0,152.0,192.0,295.0
6927,201702096.jpg,400,300,tire,95.0,102.0,229.0,231.0
6928,201702096.jpg,400,300,tire,227.0,140.0,328.0,218.0
6929,201702096.jpg,400,300,tire,297.0,100.0,392.0,161.0
6930,201702098.jpg,400,300,bucket,103.0,29.0,318.0,230.0
6931,201702098.jpg,400,300,bowl,224.0,227.0,291.0,297.0
6932,201702099.jpg,400,300,bucket,152.0,106.0,271.0,247.0
6933,2017021011.jpg,400,300,bowl,119.0,32.0,296.0,187.0
6934,2017021012.jpg,400,300,bucket,212.0,157.0,287.0,236.0
6935,2017021012.jpg,400,300,bowl,271.0,201.0,351.0,269.0
6936,2017021012.jpg,400,300,styrofoam,249.0,164.0,394.0,299.0
6937,2017021015.jpg,400,300,bowl,184.0,189.0,221.0,260.0
6938,2017021015.jpg,400,300,plate,111.0,75.0,181.0,136.0
6939,2017021016.jpg,400,300,bowl,126.0,131.0,201.0,191.0
6940,2017021017.jpg,400,300,bowl,137.0,50.0,242.0,96.0
6941,2017021017.jpg,400,300,box,312.0,1.0,399.0,68.0
6942,2017021017.jpg,400,300,plastic_bag,187.0,20.0,280.0,55.0
6943,2017021018.jpg,400,300,bucket,130.0,36.0,270.0,202.0
6944,2017021018.jpg,400,300,styrofoam,235.0,1.0,399.0,130.0
6945,2017021018.jpg,400,300,plate,310.0,98.0,400.0,271.0
6946,2017021019.jpg,400,300,styrofoam,230.0,72.0,314.0,117.0
6947,2017021019.jpg,400,300,styrofoam,192.0,85.0,278.0,133.0
6948,2017021019.jpg,400,300,bucket,181.0,111.0,231.0,189.0
6949,2017021019.jpg,400,300,bucket,178.0,2.0,221.0,61.0
6950,2017021019.jpg,400,300,plate,237.0,118.0,317.0,171.0
6951,2017021021.jpg,400,300,bottle,33.0,194.0,65.0,214.0
6952,2017021021.jpg,400,300,bottle,11.0,211.0,45.0,229.0
6953,2017021021.jpg,400,300,bucket,105.0,149.0,164.0,217.0
6954,2017021021.jpg,400,300,box,1.0,156.0,124.0,290.0
6955,2017021023.jpg,400,300,bottle,1.0,224.0,96.0,299.0
6956,2017021023.jpg,400,300,bottle,96.0,159.0,172.0,243.0
6957,2017021023.jpg,400,300,bottle,151.0,142.0,216.0,226.0
6958,2017021023.jpg,400,300,bottle,149.0,116.0,209.0,157.0
6959,2017021023.jpg,400,300,bottle,177.0,99.0,224.0,158.0
6960,2017021024.jpg,400,300,bottle,208.0,130.0,241.0,173.0
6961,201702103.jpg,400,300,bucket,144.0,146.0,307.0,250.0
6962,201702103.jpg,400,300,plastic_bag,88.0,87.0,349.0,161.0
6963,201702104.jpg,400,300,bucket,140.0,88.0,226.0,229.0
6964,201702106.jpg,400,300,tire,281.0,172.0,396.0,281.0
6965,201702106.jpg,400,300,tire,165.0,118.0,228.0,192.0
6966,201702106.jpg,400,300,tire,188.0,73.0,255.0,122.0
6967,201702106.jpg,400,300,tire,82.0,94.0,127.0,147.0
6968,201702106.jpg,400,300,tire,123.0,57.0,171.0,85.0
6969,201702106.jpg,400,300,tire,70.0,78.0,98.0,125.0
6970,201702106.jpg,400,300,tire,95.0,54.0,139.0,81.0
6971,201702106.jpg,400,300,tire,49.0,72.0,70.0,98.0
6972,201702107.jpg,400,300,tire,14.0,1.0,378.0,275.0
6973,201702108.jpg,400,300,bucket,35.0,1.0,341.0,256.0
6974,201702109.jpg,400,300,bucket,144.0,80.0,243.0,222.0
6975,201702109.jpg,400,300,bowl,148.0,43.0,211.0,79.0
6976,2017021411.jpg,400,300,tire,146.0,206.0,225.0,264.0
6977,2017021412.jpg,400,300,plastic_bag,298.0,3.0,321.0,24.0
6978,2017021412.jpg,400,300,plastic_bag,268.0,1.0,290.0,19.0
6979,201702149.jpg,400,300,tire,121.0,149.0,308.0,254.0
6980,201702149.jpg,400,300,bucket,44.0,56.0,223.0,217.0
6981,201702149.jpg,400,300,box,1.0,103.0,49.0,128.0
6982,201702181.jpg,400,300,plastic_bag,86.0,127.0,287.0,190.0
6983,201702181.jpg,400,300,bowl,1.0,224.0,31.0,264.0
6984,201702202.jpg,400,300,bowl,92.0,57.0,284.0,244.0
6985,201702221.jpg,400,300,bowl,36.0,3.0,339.0,294.0
6986,201702222.jpg,400,300,bowl,71.0,83.0,242.0,242.0
6987,201702224.jpg,400,300,box,106.0,114.0,311.0,297.0
6988,201702224.jpg,400,300,plastic_bag,224.0,4.0,282.0,78.0
6989,201702225.jpg,400,300,box,50.0,16.0,332.0,293.0
6990,201702231.jpg,400,300,box,157.0,95.0,195.0,127.0
6991,201702233.jpg,400,300,bucket,214.0,140.0,295.0,226.0
6992,201702233.jpg,400,300,bowl,308.0,146.0,385.0,214.0
6993,201702233.jpg,400,300,styrofoam,294.0,118.0,400.0,243.0
6994,201702234.jpg,400,300,styrofoam,224.0,124.0,307.0,229.0
6995,201702234.jpg,400,300,bucket,183.0,112.0,242.0,178.0
6996,201702234.jpg,400,300,bowl,236.0,143.0,293.0,195.0
6997,201702236.jpg,400,300,bowl,115.0,102.0,261.0,248.0
6998,201702236.jpg,400,300,plastic_bag,15.0,54.0,90.0,130.0
6999,201702236.jpg,400,300,plastic_bag,31.0,134.0,131.0,235.0
7000,201702237.jpg,400,300,tire,1.0,160.0,122.0,231.0
7001,201702237.jpg,400,300,tire,120.0,157.0,260.0,225.0
7002,201703032.jpg,400,300,bucket,1.0,113.0,112.0,204.0
7003,201703032.jpg,400,300,bucket,60.0,51.0,382.0,208.0
7004,201703032.jpg,400,300,bucket,306.0,108.0,400.0,181.0
7005,201703032.jpg,400,300,bucket,111.0,2.0,321.0,77.0
7006,201703033.jpg,400,300,bucket,2.0,49.0,400.0,299.0
7007,201703033.jpg,400,300,bowl,1.0,125.0,123.0,176.0
7008,201703151.jpg,400,300,bucket,51.0,60.0,377.0,299.0
7009,201703271.jpg,300,400,bowl,1.0,118.0,161.0,244.0
7010,201703271.jpg,300,400,plastic_bag,1.0,1.0,93.0,61.0
7011,201703271.jpg,300,400,bowl,179.0,119.0,300.0,216.0
7012,201703302.jpg,400,300,bucket,111.0,162.0,197.0,284.0
7013,201703302.jpg,400,300,bucket,194.0,160.0,278.0,283.0
7014,201703302.jpg,400,300,bowl,1.0,181.0,104.0,300.0
7015,201703303.jpg,400,300,bucket,23.0,58.0,397.0,275.0
7016,201703304.jpg,400,300,bowl,114.0,60.0,337.0,265.0
7017,201703305.jpg,400,300,bowl,168.0,148.0,229.0,225.0
7018,201703305.jpg,400,300,bucket,160.0,86.0,289.0,263.0
7019,201703307.jpg,400,300,bucket,178.0,127.0,254.0,271.0
7020,201703307.jpg,400,300,bowl,266.0,53.0,296.0,90.0
7021,201703309.jpg,400,300,bucket,171.0,133.0,226.0,233.0
7022,201703309.jpg,400,300,bucket,220.0,144.0,282.0,247.0
7023,201703309.jpg,400,300,bowl,89.0,127.0,174.0,226.0
7024,2017041113.jpg,400,300,styrofoam,284.0,259.0,341.0,297.0
7025,2017041113.jpg,400,300,box,291.0,223.0,344.0,264.0
7026,201704115.jpg,400,300,styrofoam,144.0,147.0,334.0,264.0
7027,201704116.jpg,400,300,tire,45.0,17.0,326.0,255.0
7028,201704118.jpg,400,300,tire,66.0,168.0,276.0,284.0
7029,201704121.jpg,400,300,bowl,114.0,9.0,387.0,173.0
7030,201704123.jpg,400,300,bucket,132.0,71.0,216.0,185.0
7031,201704123.jpg,400,300,bucket,229.0,84.0,271.0,160.0
7032,201704123.jpg,400,300,bucket,284.0,92.0,326.0,158.0
7033,201704123.jpg,400,300,bucket,317.0,109.0,342.0,149.0
7034,201704123.jpg,400,300,bowl,359.0,102.0,400.0,134.0
7035,201704123.jpg,400,300,box,211.0,126.0,231.0,150.0
7036,201704131.jpg,400,300,bucket,1.0,65.0,400.0,299.0
7037,201704132.jpg,400,300,bucket,34.0,14.0,168.0,284.0
7038,201704132.jpg,400,300,bucket,196.0,3.0,279.0,214.0
7039,201704132.jpg,400,300,bucket,264.0,10.0,381.0,216.0
7040,201704201.jpg,400,300,plastic_bag,156.0,133.0,204.0,218.0
7041,201704201.jpg,400,300,bucket,44.0,178.0,90.0,211.0
7042,201704201.jpg,400,300,bucket,233.0,187.0,251.0,217.0
7043,201704202.jpg,400,300,bucket,119.0,100.0,228.0,300.0
7044,201704203.jpg,400,300,bowl,124.0,86.0,229.0,181.0
7045,201704203.jpg,400,300,box,304.0,11.0,378.0,96.0
7046,201704211.jpg,400,300,bucket,176.0,92.0,268.0,236.0
7047,201704211.jpg,400,300,bucket,253.0,113.0,371.0,263.0
7048,201704211.jpg,400,300,bottle,89.0,40.0,134.0,115.0
7049,201704211.jpg,400,300,bucket,235.0,18.0,272.0,70.0
7050,201704211.jpg,400,300,bottle,239.0,8.0,277.0,38.0
7051,2017042111.jpg,400,300,bucket,66.0,129.0,173.0,300.0
7052,2017042111.jpg,400,300,bucket,1.0,174.0,80.0,299.0
7053,2017042111.jpg,400,300,bucket,331.0,175.0,400.0,300.0
7054,2017042111.jpg,400,300,bottle,284.0,109.0,318.0,160.0
7055,201704212.jpg,400,300,bucket,145.0,152.0,339.0,239.0
7056,201704213.jpg,400,300,bowl,63.0,108.0,274.0,198.0
7057,201704214.jpg,400,300,bucket,118.0,102.0,266.0,271.0
7058,201704215.jpg,400,300,bowl,172.0,108.0,255.0,216.0
7059,201704216.jpg,400,300,bucket,168.0,93.0,284.0,262.0
7060,201704261.jpg,400,300,bowl,129.0,192.0,221.0,233.0
7061,201704262.jpg,400,300,bucket,104.0,98.0,220.0,267.0
7062,201704263.jpg,400,300,plastic_bag,302.0,126.0,400.0,282.0
7063,201704266.jpg,300,400,bowl,72.0,214.0,227.0,328.0
7064,201704267.jpg,300,400,bucket,165.0,131.0,234.0,210.0
7065,201704267.jpg,300,400,bucket,86.0,184.0,193.0,290.0
7066,201705023.jpg,400,300,tire,86.0,26.0,274.0,264.0
7067,201705023.jpg,400,300,bottle,313.0,252.0,358.0,299.0
7068,201705026.jpg,400,300,bucket,1.0,40.0,215.0,227.0
7069,201705026.jpg,400,300,bucket,206.0,79.0,399.0,249.0
7070,201705026.jpg,400,300,bowl,1.0,4.0,211.0,61.0
7071,201705026.jpg,400,300,bowl,216.0,32.0,400.0,104.0
7072,201705028.jpg,400,300,tire,60.0,166.0,133.0,234.0
7073,201705028.jpg,400,300,tire,274.0,181.0,325.0,237.0
7074,201705051.jpg,400,300,tire,87.0,109.0,309.0,257.0
7075,201705082.jpg,400,300,box,174.0,194.0,232.0,243.0
7076,201705082.jpg,400,300,plastic_bag,117.0,174.0,179.0,244.0
7077,201705082.jpg,400,300,plastic_bag,111.0,238.0,191.0,285.0
7078,201705082.jpg,400,300,plastic_bag,187.0,260.0,234.0,299.0
7079,201705121.jpg,400,300,bucket,310.0,146.0,348.0,205.0
7080,201705121.jpg,400,300,styrofoam,1.0,197.0,37.0,241.0
7081,201705121.jpg,400,300,styrofoam,33.0,201.0,78.0,233.0
7082,201705121.jpg,400,300,styrofoam,78.0,202.0,103.0,222.0
7083,201705121.jpg,400,300,bucket,336.0,188.0,358.0,216.0
7084,201705121.jpg,400,300,box,111.0,198.0,144.0,227.0
7085,201705121.jpg,400,300,box,135.0,165.0,195.0,206.0
7086,201705121.jpg,400,300,box,162.0,128.0,211.0,159.0
7087,201705121.jpg,400,300,box,259.0,146.0,283.0,164.0
7088,201705121.jpg,400,300,box,147.0,202.0,179.0,224.0
7089,201705162.jpg,400,300,tire,1.0,1.0,359.0,298.0
7090,201705162.jpg,400,300,box,100.0,57.0,177.0,180.0
7091,201705181.jpg,400,300,bucket,174.0,79.0,276.0,247.0
7092,201705181.jpg,400,300,bucket,134.0,14.0,215.0,147.0
7093,201705181.jpg,400,300,bucket,206.0,179.0,305.0,299.0
7094,201705181.jpg,400,300,plastic_bag,64.0,1.0,138.0,104.0
7095,201705183.jpg,400,300,bucket,172.0,74.0,273.0,178.0
7096,201705183.jpg,400,300,bucket,227.0,152.0,333.0,269.0
7097,201705183.jpg,400,300,bucket,92.0,38.0,167.0,145.0
7098,201705183.jpg,400,300,plastic_bag,204.0,224.0,313.0,299.0
7099,201705185.jpg,400,300,bowl,32.0,42.0,212.0,243.0
7100,201705185.jpg,400,300,bowl,210.0,62.0,396.0,273.0
7101,201705187.jpg,400,300,bowl,165.0,130.0,210.0,196.0
7102,201705234.jpg,400,300,tire,71.0,70.0,298.0,195.0
7103,201705238.jpg,400,300,plastic_bag,86.0,126.0,286.0,241.0
7104,201705251.jpg,300,400,bowl,14.0,89.0,230.0,315.0
7105,201705251.jpg,300,400,bowl,192.0,5.0,300.0,176.0
7106,2017052510.jpg,300,400,bowl,145.0,203.0,300.0,337.0
7107,2017052510.jpg,300,400,bucket,2.0,144.0,71.0,249.0
7108,2017052510.jpg,300,400,bucket,84.0,128.0,142.0,225.0
7109,2017052510.jpg,300,400,bucket,147.0,149.0,209.0,230.0
7110,2017052510.jpg,300,400,bucket,1.0,13.0,95.0,206.0
7111,2017052510.jpg,300,400,toilet,241.0,119.0,300.0,231.0
7112,2017052512.jpg,300,400,bowl,78.0,124.0,160.0,205.0
7113,2017052514.jpg,400,300,bowl,215.0,196.0,263.0,236.0
7114,2017052514.jpg,400,300,plastic_bag,81.0,149.0,183.0,244.0
7115,2017052517.jpg,400,300,bucket,216.0,205.0,291.0,283.0
7116,2017052517.jpg,400,300,bowl,211.0,103.0,286.0,158.0
7117,2017052522.jpg,400,300,bowl,229.0,224.0,276.0,270.0
7118,2017052522.jpg,400,300,bowl,250.0,179.0,321.0,235.0
7119,2017052524.jpg,400,300,bowl,169.0,105.0,303.0,204.0
7120,2017052524.jpg,400,300,bottle,121.0,127.0,156.0,163.0
7121,2017052526.jpg,400,300,bowl,307.0,154.0,359.0,193.0
7122,2017052526.jpg,400,300,bottle,196.0,237.0,212.0,252.0
7123,2017052526.jpg,400,300,bottle,228.0,262.0,248.0,278.0
7124,2017052526.jpg,400,300,bottle,229.0,230.0,243.0,244.0
7125,2017052526.jpg,400,300,bottle,272.0,212.0,286.0,222.0
7126,2017052526.jpg,400,300,bottle,249.0,217.0,261.0,227.0
7127,2017052529.jpg,400,300,bucket,120.0,62.0,250.0,260.0
7128,2017052529.jpg,400,300,bowl,85.0,218.0,161.0,299.0
7129,2017052529.jpg,400,300,plastic_bag,276.0,97.0,400.0,297.0
7130,2017052530.jpg,400,300,plastic_bag,185.0,60.0,240.0,100.0
7131,2017052530.jpg,400,300,plastic_bag,228.0,54.0,274.0,102.0
7132,2017052530.jpg,400,300,plastic_bag,205.0,138.0,273.0,243.0
7133,2017052530.jpg,400,300,plate,39.0,191.0,111.0,224.0
7134,2017052530.jpg,400,300,box,114.0,135.0,157.0,187.0
7135,2017052530.jpg,400,300,box,20.0,111.0,83.0,175.0
7136,201705254.jpg,300,400,bucket,66.0,101.0,189.0,246.0
7137,201705258.jpg,300,400,styrofoam,131.0,141.0,232.0,195.0
7138,201705262.jpg,400,300,bucket,47.0,53.0,353.0,289.0
7139,201705264.jpg,400,300,plastic_bag,1.0,62.0,399.0,299.0
7140,2017053011.jpg,400,300,bowl,65.0,133.0,242.0,223.0
7141,2017053011.jpg,400,300,bowl,243.0,140.0,400.0,243.0
7142,2017053011.jpg,400,300,bowl,57.0,75.0,255.0,136.0
7143,201705303.jpg,400,300,bucket,206.0,126.0,379.0,241.0
7144,201705303.jpg,400,300,bucket,280.0,91.0,359.0,132.0
7145,201705306.jpg,400,300,bucket,176.0,101.0,399.0,252.0
7146,201705307.jpg,400,300,tire,111.0,113.0,264.0,150.0
7147,201705307.jpg,400,300,tire,267.0,103.0,399.0,152.0
7148,201705309.jpg,400,300,bucket,2.0,42.0,399.0,241.0
7149,201705309.jpg,400,300,bucket,1.0,181.0,114.0,279.0
7150,201705309.jpg,400,300,bowl,43.0,256.0,137.0,300.0
7151,201705311.jpg,400,300,bucket,1.0,55.0,397.0,277.0
7152,201705312.jpg,400,300,tire,169.0,175.0,351.0,270.0
7153,201705312.jpg,400,300,tire,1.0,52.0,206.0,132.0
7154,201705312.jpg,400,300,tire,131.0,82.0,349.0,177.0
7155,201706013.jpg,400,300,plastic_bag,202.0,128.0,396.0,295.0
7156,201706014.jpg,400,300,bucket,125.0,165.0,219.0,272.0
7157,201706015.jpg,400,300,plastic_bag,121.0,163.0,336.0,299.0
7158,201706015.jpg,400,300,box,303.0,241.0,396.0,300.0
7159,201706016.jpg,400,300,plastic_bag,225.0,196.0,335.0,300.0
7160,201706016.jpg,400,300,plastic_bag,1.0,212.0,110.0,300.0
7161,201706031.jpg,400,300,plate,14.0,69.0,88.0,106.0
7162,201706031.jpg,400,300,bowl,88.0,31.0,313.0,130.0
7163,201706032.jpg,400,300,bowl,83.0,13.0,252.0,165.0
7164,201706032.jpg,400,300,plate,21.0,1.0,82.0,49.0
7165,201706033.jpg,400,300,plate,144.0,182.0,363.0,286.0
7166,201706034.jpg,400,300,plate,143.0,176.0,360.0,259.0
7167,201706034.jpg,400,300,plate,96.0,214.0,296.0,299.0
7168,201706051.jpg,400,300,bucket,80.0,90.0,291.0,233.0
7169,201706052.jpg,400,300,bowl,1.0,84.0,376.0,258.0
7170,201706052.jpg,400,300,plastic_bag,101.0,32.0,204.0,59.0
7171,201706052.jpg,400,300,bottle,254.0,262.0,311.0,283.0
7172,201706081.jpg,400,300,bowl,47.0,46.0,400.0,299.0
7173,201706083.jpg,400,300,plate,86.0,134.0,249.0,269.0
7174,201706084.jpg,400,300,plastic_bag,1.0,56.0,89.0,300.0
7175,201706086.jpg,400,300,plastic_bag,1.0,42.0,399.0,299.0
7176,201706087.jpg,400,300,bucket,140.0,113.0,303.0,289.0
7177,201706122.jpg,400,300,tire,93.0,1.0,398.0,250.0
7178,201706141.jpg,400,300,bucket,98.0,52.0,318.0,300.0
7179,201706141.jpg,400,300,box,138.0,8.0,231.0,54.0
7180,201706151.jpg,400,300,bucket,91.0,117.0,230.0,300.0
7181,201706151.jpg,400,300,bowl,110.0,159.0,176.0,232.0
7182,201706152.jpg,400,300,bucket,130.0,102.0,261.0,300.0
7183,201706201.jpg,400,300,styrofoam,113.0,77.0,291.0,260.0
7184,201706202.jpg,400,300,tire,16.0,3.0,111.0,207.0
7185,201706202.jpg,400,300,tire,282.0,1.0,395.0,197.0
7186,201706202.jpg,400,300,bowl,266.0,168.0,315.0,197.0
7187,201706204.jpg,400,300,bucket,143.0,169.0,232.0,285.0
7188,201706211.jpg,400,300,bucket,47.0,111.0,328.0,282.0
7189,201706212.jpg,400,300,bucket,39.0,63.0,287.0,247.0
7190,201706221.jpg,400,300,bucket,61.0,135.0,275.0,225.0
7191,201706221.jpg,400,300,bucket,206.0,181.0,375.0,277.0
7192,201706221.jpg,400,300,bowl,1.0,188.0,204.0,300.0
7193,201706221.jpg,400,300,plastic_bag,130.0,30.0,246.0,97.0
7194,2017062210.jpg,400,300,box,113.0,146.0,281.0,282.0
7195,2017062210.jpg,400,300,bucket,35.0,1.0,166.0,216.0
7196,2017062210.jpg,400,300,bucket,148.0,1.0,271.0,117.0
7197,2017062210.jpg,400,300,plastic_bag,315.0,20.0,400.0,125.0
7198,2017062213.jpg,400,300,bowl,133.0,133.0,180.0,177.0
7199,2017062214.jpg,400,300,bowl,177.0,154.0,268.0,239.0
7200,2017062214.jpg,400,300,bucket,134.0,107.0,322.0,277.0
7201,2017062214.jpg,400,300,styrofoam,131.0,37.0,266.0,128.0
7202,2017062215.jpg,400,300,bucket,76.0,91.0,313.0,282.0
7203,2017062215.jpg,400,300,styrofoam,131.0,7.0,286.0,110.0
7204,2017062216.jpg,400,300,bucket,1.0,146.0,158.0,300.0
7205,2017062216.jpg,400,300,plate,214.0,103.0,379.0,239.0
7206,2017062217.jpg,400,300,bucket,90.0,97.0,187.0,206.0
7207,2017062217.jpg,400,300,bucket,174.0,165.0,261.0,268.0
7208,2017062218.jpg,400,300,bucket,89.0,137.0,310.0,298.0
7209,2017062219.jpg,400,300,bucket,69.0,56.0,361.0,299.0
7210,201706222.jpg,400,300,bucket,28.0,175.0,181.0,278.0
7211,201706222.jpg,400,300,bucket,131.0,218.0,314.0,298.0
7212,201706222.jpg,400,300,bottle,155.0,248.0,193.0,267.0
7213,201706223.jpg,400,300,box,1.0,97.0,169.0,144.0
7214,201706223.jpg,400,300,box,280.0,138.0,328.0,176.0
7215,201706223.jpg,400,300,bucket,305.0,113.0,399.0,193.0
7216,201706223.jpg,400,300,bowl,78.0,224.0,136.0,245.0
7217,201706223.jpg,400,300,bowl,27.0,240.0,77.0,260.0
7218,201706223.jpg,400,300,box,147.0,75.0,251.0,97.0
7219,201706223.jpg,400,300,box,164.0,99.0,267.0,127.0
7220,201706223.jpg,400,300,bowl,336.0,83.0,375.0,107.0
7221,201706223.jpg,400,300,box,231.0,121.0,292.0,155.0
7222,201706225.jpg,400,300,bowl,2.0,203.0,85.0,258.0
7223,201706225.jpg,400,300,bucket,108.0,184.0,217.0,242.0
7224,201706226.jpg,400,300,plastic_bag,1.0,73.0,370.0,260.0
7225,201706228.jpg,400,300,plate,182.0,220.0,262.0,289.0
7226,201706231.jpg,400,300,bowl,102.0,101.0,275.0,175.0
7227,201706231.jpg,400,300,bowl,13.0,91.0,112.0,131.0
7228,201706231.jpg,400,300,bottle,46.0,99.0,74.0,122.0
7229,2017062312.jpg,400,300,bucket,84.0,126.0,345.0,280.0
7230,2017062314.jpg,400,300,bottle,99.0,153.0,279.0,189.0
7231,2017062314.jpg,400,300,plastic_bag,28.0,96.0,286.0,154.0
7232,201706234.jpg,400,300,bottle,98.0,101.0,201.0,130.0
7233,201706234.jpg,400,300,bottle,172.0,64.0,239.0,96.0
7234,201706234.jpg,400,300,bottle,177.0,41.0,241.0,58.0
7235,201706234.jpg,400,300,plastic_bag,1.0,153.0,212.0,262.0
7236,201706234.jpg,400,300,plastic_bag,206.0,128.0,400.0,241.0
7237,201706234.jpg,400,300,bottle,35.0,42.0,102.0,68.0
7238,201706235.jpg,400,300,bottle,189.0,102.0,230.0,145.0
7239,201706235.jpg,400,300,bottle,298.0,101.0,364.0,140.0
7240,201706235.jpg,400,300,bottle,198.0,83.0,249.0,102.0
7241,201706235.jpg,400,300,bottle,326.0,88.0,399.0,118.0
7242,201706235.jpg,400,300,bottle,302.0,78.0,354.0,96.0
7243,201706235.jpg,400,300,bottle,160.0,267.0,206.0,300.0
7244,201706235.jpg,400,300,plastic_bag,83.0,102.0,194.0,184.0
7245,201706237.jpg,400,300,tub,3.0,16.0,388.0,292.0
7246,201706237.jpg,400,300,bowl,59.0,178.0,228.0,268.0
7247,201706238.jpg,400,300,tub,8.0,135.0,300.0,299.0
7248,201706239.jpg,400,300,bucket,150.0,46.0,301.0,201.0
7249,201706239.jpg,400,300,plastic_bag,189.0,190.0,270.0,271.0
7250,201706239.jpg,400,300,plastic_bag,103.0,149.0,188.0,220.0
7251,201706264.jpg,400,300,styrofoam,75.0,81.0,341.0,293.0
7252,201706268.jpg,400,300,styrofoam,105.0,151.0,310.0,300.0
7253,201706268.jpg,400,300,bottle,91.0,93.0,141.0,156.0
7254,201706268.jpg,400,300,plastic_bag,166.0,1.0,363.0,64.0
7255,201706284.jpg,400,300,tire,42.0,88.0,145.0,190.0
7256,201706284.jpg,400,300,tire,122.0,76.0,229.0,209.0
7257,201706284.jpg,400,300,tire,159.0,92.0,277.0,238.0
7258,201706284.jpg,400,300,tire,204.0,129.0,360.0,299.0
7259,201706285.jpg,400,300,bucket,115.0,170.0,155.0,228.0
7260,201706285.jpg,400,300,bucket,132.0,176.0,170.0,237.0
7261,201706285.jpg,400,300,bucket,153.0,190.0,189.0,242.0
7262,201706285.jpg,400,300,bucket,167.0,180.0,198.0,216.0
7263,201706285.jpg,400,300,bucket,185.0,207.0,213.0,243.0
